"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"10725","","certosa s","","45.507802464068","9.13722344127792","","","","","Europe/Rome","2"
"10947","","p.za sei febbraio","","45.4770999025595","9.1606692693743","","","","","Europe/Rome","2"
"11477","","carrobbio","","45.4597221119452","9.17972312624602","","","","","Europe/Rome","1"
"11833","","turati m3","","45.4742609914586","9.19325289897386","","","","","Europe/Rome","2"
"12804","","q.re adriano","","45.5165966697677","9.24432903748321","","","","","Europe/Rome","1"
"12886","","via s. mamete, 51","","45.5114097313636","9.25155201271901","","","","","Europe/Rome","1"
"14551","","cologno nord m2","","45.534318570209","9.29081939255794","","","","","Europe/Rome",""
"15060","","p.za s. giuseppe","","45.5262134419035","9.20572545990792","","","","","Europe/Rome","2"
"17386","","p.le bacone","","45.4805799857982","9.21703159905644","","","","","Europe/Rome",""
"17550","","domodossola fn m5","","45.4814457851761","9.1618512563932","","","","","Europe/Rome",""
"10266","","via novara via s. elena","","45.4765197540408","9.11170994424781","","","","","Europe/Rome","2"
"10267","","via harar via pinerolo","","45.476367732303","9.11487083721879","","","","","Europe/Rome",""
"10269","","via tesio via harar","","45.4772967427822","9.11727285106865","","","","","Europe/Rome",""
"10272","","via tesio via patroclo","","45.4808817293245","9.11879383118578","","","","","Europe/Rome",""
"10273","","via patroclo via bisanzio","","45.4834136555922","9.11807782753113","","","","","Europe/Rome",""
"10549","","p.za frattini","","45.4512371091954","9.14237469983367","","","","","Europe/Rome","1"
"10551","","via brunelleschi","","45.4487281497682","9.14391263668807","","","","","Europe/Rome","2"
"10001","","via matteotti via cavour (novate)","","45.5315141653802","9.14099327526464","","","","","Europe/Rome",""
"10002","","via cavour via morandi (novate)","","45.5323071947304","9.14445517304723","","","","","Europe/Rome",""
"10003","","via bovisasca via baracca (novate)","","45.5269052717426","9.14825815171652","","","","","Europe/Rome",""
"10008","","via bovisasca via baracca (novate)","","45.526752251946","9.14845516489971","","","","","Europe/Rome",""
"10009","","via rimembranze via latini (novate)","","45.5300342596597","9.14378221801136","","","","","Europe/Rome",""
"10018","","c.so sempione via e. filiberto","","45.4862827155788","9.15805426764007","","","","","Europe/Rome","1"
"10022","","via mosca via val cavallina","","45.4521408769827","9.07121753392838","","","","","Europe/Rome","1"
"10023","","via mosca via spinazzola","","45.4535929262374","9.07367247486256","","","","","Europe/Rome","1"
"10024","","via mosca via spinazzola","","45.453619934747","9.07351653337967","","","","","Europe/Rome","1"
"10026","","via foppa via california","","45.4576663268025","9.16100178078131","","","","","Europe/Rome",""
"10027","","via salici, 6","","45.4530939520314","9.07940145888912","","","","","Europe/Rome","1"
"10028","","via ontani via betulle","","45.4543638890769","9.07872247520071","","","","","Europe/Rome","1"
"10029","","via salici via ippocastani","","45.4515128942569","9.08085539790971","","","","","Europe/Rome","2"
"10036","","via turbigo via novara","","45.489854483133","9.07168730579849","","","","","Europe/Rome","2"
"10037","","via turbigo via novara","","45.489192490043","9.07296334836573","","","","","Europe/Rome","2"
"10038","","figino","","45.4927174707819","9.07283627844525","","","","","Europe/Rome","1"
"10040","","via foppa via california","","45.4577613513204","9.1613923895645","","","","","Europe/Rome","1"
"10041","","via morelli via silla","","45.4931594207161","9.07685623434267","","","","","Europe/Rome","1"
"10043","","via novara (parco auto rimosse)","","45.4867725359588","9.07855726389842","","","","","Europe/Rome","1"
"10044","","inceneritore a.m.s.a.","","45.502624282962","9.06712531775563","","","","","Europe/Rome","2"
"10046","","via valsesia, 66","","45.4539059387066","9.0952292778042","","","","","Europe/Rome","1"
"10047","","via valsesia, 66","","45.4537439431833","9.09550520850398","","","","","Europe/Rome","1"
"10048","","via valsesia, 44","","45.4526929849135","9.10024419427304","","","","","Europe/Rome","1"
"10049","","via valsesia, 44","","45.4525089713166","9.10000822188907","","","","","Europe/Rome","1"
"10050","","via valsesia via nitti","","45.4542649619328","9.10082015581987","","","","","Europe/Rome","1"
"10051","","via valsesia via nitti","","45.4543779348749","9.10088917053214","","","","","Europe/Rome","1"
"10052","","via lucca via viterbo","","45.4545819543162","9.1042071219301","","","","","Europe/Rome","1"
"10053","","via lucca via viterbo","","45.4548879341525","9.10391312510332","","","","","Europe/Rome","1"
"10054","","via lucca, 44","","45.4547679821493","9.10688511419246","","","","","Europe/Rome","1"
"10055","","via lucca, 44","","45.4547099850334","9.10712108347432","","","","","Europe/Rome","1"
"10057","","via bagarotti via valsesia","","45.458321894924","9.0986931325075","","","","","Europe/Rome","1"
"10059","","via f.ze armate via f.lli di dio","","45.4600058829341","9.09842721053262","","","","","Europe/Rome","1"
"10060","","via f.ze armate via f.lli di dio","","45.4601998736632","9.09784116952623","","","","","Europe/Rome","1"
"10061","","via f.ze armate via cividale","","45.4588959368736","9.10141411217373","","","","","Europe/Rome","1"
"10062","","via f.ze armate via cividale","","45.4589579222983","9.10133617458566","","","","","Europe/Rome","1"
"10063","","via f.ze armate via cividale","","45.4595489082605","9.1009911766427","","","","","Europe/Rome","1"
"10064","","via f.ze armate via cividale","","45.4595478754524","9.10149812514696","","","","","Europe/Rome","1"
"10065","","via f.ze armate via nikolajevka","","45.459688924517","9.10476806494149","","","","","Europe/Rome","1"
"10066","","via f.ze armate via nikolajevka","","45.4598229157654","9.10590604244162","","","","","Europe/Rome","1"
"10067","","via f.ze armate via sella nuova","","45.4601169310813","9.10911702767612","","","","","Europe/Rome","1"
"10068","","via f.ze armate via sella nuova","","45.4598239405738","9.10946004042808","","","","","Europe/Rome","1"
"10069","","via f.ze armate via sella nuova","","45.4605669241155","9.10966303397285","","","","","Europe/Rome","1"
"10070","","via f.ze armate via sella nuova","","45.4604809196405","9.10977203289996","","","","","Europe/Rome","1"
"10071","","via caldera, 65","","45.4762976855205","9.0973630937053","","","","","Europe/Rome","1"
"10072","","via caldera, 65","","45.4763716771127","9.09713206315677","","","","","Europe/Rome","1"
"10073","","via caldera via novara","","45.4787466757264","9.10240897945981","","","","","Europe/Rome","1"
"10074","","via caldera via novara","","45.4788136932055","9.10264200885815","","","","","Europe/Rome","1"
"10075","","via cascina bellaria, 90","","45.4836146221682","9.10449497227107","","","","","Europe/Rome","1"
"10076","","via novara via cascina bellaria","","45.4780277042857","9.1064629214593","","","","","Europe/Rome","1"
"10077","","via milly via marchesi","","45.4717577955547","9.10658903481309","","","","","Europe/Rome","1"
"10078","","via milly via marchesi","","45.4718447887875","9.1067680119","","","","","Europe/Rome","1"
"10079","","via cascina bellaria, 90","","45.4834156339553","9.1048019747272","","","","","Europe/Rome","1"
"10080","","via milly, 9","","45.4733607658048","9.1062659539377","","","","","Europe/Rome","1"
"10081","","via milly, 9","","45.4735157652579","9.10642902754931","","","","","Europe/Rome","1"
"10082","","via l. zoja via f.lli zoia","","45.4741487554394","9.10742797263828","","","","","Europe/Rome","1"
"10083","","via l. zoja via f.lli zoia","","45.4740877688956","9.10792296368783","","","","","Europe/Rome","1"
"10084","","via novara via cascina bellaria","","45.4774207169329","9.10882995099847","","","","","Europe/Rome","1"
"10085","","via pio ii via f.lli zoia","","45.4697967898747","9.10994492021828","","","","","Europe/Rome","1"
"10086","","via pio ii via f.lli zoia","","45.470223802226","9.10939392060282","","","","","Europe/Rome","1"
"10087","","via marchesi via f.lli zoia","","45.4714767759731","9.10866093789207","","","","","Europe/Rome","1"
"10089","","via marx via cannizzaro","","45.4743127533015","9.10930195202006","","","","","Europe/Rome","1"
"10090","","p.za scolari","","45.4909755751179","9.101142961704","","","","","Europe/Rome","2"
"10091","","via f.lli gorlini, 7","","45.4892715695139","9.10145597623864","","","","","Europe/Rome","2"
"10092","","via f.lli gorlini, 7","","45.4893415335159","9.10125997872017","","","","","Europe/Rome","2"
"10093","","p.za scolari","","45.490673535254","9.10131696935588","","","","","Europe/Rome","2"
"10094","","via balla via f.lli rizzardi","","45.4934375295349","9.10137092999798","","","","","Europe/Rome","2"
"10095","","via lampugnano via angioletti","","45.4921065392459","9.10449790781059","","","","","Europe/Rome","2"
"10096","","via lampugnano via angioletti","","45.4923865163625","9.10374993035948","","","","","Europe/Rome","2"
"10097","","via m. di savoia via lampugnano","","45.4924155603343","9.10652286731703","","","","","Europe/Rome","1"
"10098","","via m. di savoia via lampugnano","","45.4930265556603","9.10707685698064","","","","","Europe/Rome","1"
"10099","","via cilea (motorizzazione civile)","","45.5034613620963","9.09452395632546","","","","","Europe/Rome","2"
"10100","","via cilea (motorizzazione civile)","","45.5039553634745","9.0950399926843","","","","","Europe/Rome","2"
"10101","","via cilea via fichera","","45.499092412993","9.09805894156229","","","","","Europe/Rome","2"
"10102","","via cilea via fichera","","45.4993984460658","9.09773391368972","","","","","Europe/Rome","2"
"10103","","via cilea, 106","","45.4971054750194","9.10049990829627","","","","","Europe/Rome","2"
"10104","","s. leonardo m1","","45.5002864080939","9.09988693232855","","","","","Europe/Rome","2"
"10105","","via cilea, 106","","45.4970064843177","9.1008039040758","","","","","Europe/Rome","2"
"10106","","s. leonardo m1","","45.5002194570768","9.10090893864385","","","","","Europe/Rome","2"
"10107","","via appennini, 149","","45.5054673790099","9.1007038958044","","","","","Europe/Rome","2"
"10108","","via cilea, 70","","45.4959155049844","9.102805899049","","","","","Europe/Rome","2"
"10109","","via appennini, 149","","45.5052693679016","9.10113991729031","","","","","Europe/Rome","2"
"10110","","via cilea, 70","","45.4956455243401","9.10320387262111","","","","","Europe/Rome","2"
"10111","","via appennini via visconti","","45.5040114287016","9.10395683048106","","","","","Europe/Rome","2"
"10112","","via appennini via visconti","","45.5046503911732","9.10320581053163","","","","","Europe/Rome","2"
"10113","","bonola m1","","45.4965154983536","9.11072481782016","","","","","Europe/Rome","1"
"10114","","bonola m1","","45.4962415022582","9.11007980058143","","","","","Europe/Rome","1"
"10115","","bonola m1","","45.4964755021036","9.110671810989","","","","","Europe/Rome","1"
"10116","","via cilea via bacchelli","","45.4966454828366","9.10660986747543","","","","","Europe/Rome","1"
"10117","","via cilea via bacchelli","","45.4964835147265","9.10648982681465","","","","","Europe/Rome","1"
"10118","","via appennini via quarenghi","","45.5002184689686","9.10729684425189","","","","","Europe/Rome","2"
"10119","","via appennini via quarenghi","","45.5010224493722","9.1073268121008","","","","","Europe/Rome","2"
"10120","","via appennini, 43","","45.5025244338149","9.1057988357003","","","","","Europe/Rome","2"
"10121","","via appennini, 43","","45.5019614502662","9.10631181791944","","","","","Europe/Rome","2"
"10122","","via cechov via bacchelli","","45.4951315193557","9.11330379007391","","","","","Europe/Rome","2"
"10123","","via quarenghi via appennini","","45.4990234596969","9.1101637834014","","","","","Europe/Rome","2"
"10124","","via appennini, 179","","45.5057253728457","9.09870888532627","","","","","Europe/Rome",""
"10125","","via appennini, 179","","45.5058703976238","9.09829091594666","","","","","Europe/Rome",""
"10126","","campo 92","","45.509145792923","9.10909015517836","","","","","Europe/Rome","2"
"10127","","campo 91","","45.5092851168606","9.10929038398016","","","","","Europe/Rome","2"
"10128","","via ontani via ulivi","","45.4544849106705","9.0813333643048","","","","","Europe/Rome","1"
"10130","","via ulivi via larici","","45.454166924493","9.08375642118149","","","","","Europe/Rome","1"
"10132","","via ippocastani via betulle","","45.4525499407482","9.08540235806122","","","","","Europe/Rome","1"
"10134","","via ulivi via betulle","","45.4536978991079","9.08566731436156","","","","","Europe/Rome","1"
"10135","","via valsesia via bagarotti","","45.4554518940045","9.09183824386212","","","","","Europe/Rome","1"
"10136","","via valsesia via bagarotti","","45.4555779344203","9.09189128538032","","","","","Europe/Rome","1"
"10137","","via bagarotti via gozzoli","","45.4559928841643","9.09044128302923","","","","","Europe/Rome","1"
"10138","","via bagarotti via gozzoli","","45.4562529059825","9.09159823384381","","","","","Europe/Rome","1"
"10140","","via mosca via noale","","45.4582738940893","9.085637301924","","","","","Europe/Rome","1"
"10141","","via q.to romano via roane","","45.4649077671732","9.08624728688022","","","","","Europe/Rome","2"
"10142","","via frigerio via amantea","","45.4655418140517","9.08426527497488","","","","","Europe/Rome","1"
"10144","","via val d'intelvi via cusago","","45.4614598389586","9.08696429290039","","","","","Europe/Rome","1"
"10145","","via mosca via val d'intelvi","","45.4595948608089","9.08833726534682","","","","","Europe/Rome","1"
"10147","","via da baggio via q.to romano","","45.4642387925725","9.08878023060645","","","","","Europe/Rome","1"
"10148","","via da baggio via q.to romano","","45.4643918334898","9.08906421342934","","","","","Europe/Rome","1"
"10149","","via cabella via gozzoli","","45.4583598854209","9.09066928133827","","","","","Europe/Rome","1"
"10150","","via cabella via gozzoli","","45.4583159058117","9.09012024220543","","","","","Europe/Rome","1"
"10151","","via rismondo via da baggio","","45.4647368019329","9.09098926462206","","","","","Europe/Rome","1"
"10152","","via rismondo via da baggio","","45.4646107862914","9.0918082301789","","","","","Europe/Rome","2"
"10154","","via cabella via da rosciate","","45.4589488998596","9.09230723277237","","","","","Europe/Rome","2"
"10155","","via cabella via da rosciate","","45.4589169103058","9.09247023839262","","","","","Europe/Rome","1"
"10158","","via rismondo via canevari","","45.4626378476583","9.09312519712648","","","","","Europe/Rome","1"
"10159","","via rismondo via canevari","","45.4628908389963","9.09282821674711","","","","","Europe/Rome","1"
"10160","","via bagarotti via da rosciate","","45.4569269182958","9.09349920257002","","","","","Europe/Rome","1"
"10161","","via bagarotti via da rosciate","","45.4572689205652","9.09391319865983","","","","","Europe/Rome","1"
"10162","","via bagarotti via da rosciate","","45.4573399378735","9.09400918627499","","","","","Europe/Rome","1"
"10163","","via bagarotti via da rosciate","","45.4568999283026","9.09370924817308","","","","","Europe/Rome","1"
"10164","","via f.ze armate via rismondo","","45.4606428778873","9.09478324363598","","","","","Europe/Rome","1"
"10166","","via f.ze armate via rismondo","","45.4604998543013","9.0950811787182","","","","","Europe/Rome","2"
"10167","","via q.to romano via budrio","","45.466955745125","9.08520830515586","","","","","Europe/Rome","2"
"10168","","via q.to romano via budrio","","45.4677568018671","9.08470427667528","","","","","Europe/Rome","2"
"10169","","via diotti","","45.4690967637279","9.08706723924192","","","","","Europe/Rome","1"
"10171","","via diotti","","45.4690697247418","9.08747528423215","","","","","Europe/Rome","1"
"10172","","via scanini","","45.4696757530138","9.08962622433343","","","","","Europe/Rome","1"
"10173","","via di vittorio p.za madonna della provvidenza","","45.4763176816157","9.08973219374191","","","","","Europe/Rome","2"
"10174","","via caldera, 111","","45.4757327137721","9.09245417034351","","","","","Europe/Rome","2"
"10175","","via caldera, 111","","45.4757897177942","9.09218417778683","","","","","Europe/Rome","2"
"10176","","via novara via silla","","45.4851995817009","9.08319621203845","","","","","Europe/Rome","1"
"10177","","quinto romano","","45.4765646754181","9.08626821636362","","","","","Europe/Rome","1"
"10178","","via de sica","","45.4777556494033","9.08670518525753","","","","","Europe/Rome","2"
"10180","","p.za madonna della provvidenza","","45.4763016589245","9.0888121815697","","","","","Europe/Rome","1"
"10181","","p.za madonna della provvidenza","","45.4764057067608","9.08896817272877","","","","","Europe/Rome","1"
"10182","","via togni via s. romanello","","45.4782406743427","9.08859017033923","","","","","Europe/Rome","2"
"10183","","via togni via s. romanello","","45.4788926530455","9.08903817243131","","","","","Europe/Rome","2"
"10184","","via togni via s. romanello","","45.4787576555796","9.08916119356153","","","","","Europe/Rome","2"
"10185","","via s. romanello via novara","","45.4823406133884","9.08903915136485","","","","","Europe/Rome","2"
"10186","","via s. romanello via novara","","45.4825106097611","9.08915917728095","","","","","Europe/Rome","2"
"10188","","molino dorino m1","","45.5049303454267","9.09347099891558","","","","","Europe/Rome","1"
"10189","","molino dorino m1","","45.5050953544743","9.09307801896837","","","","","Europe/Rome","1"
"10190","","via cilea, 120","","45.5014134403789","9.09497598965521","","","","","Europe/Rome","1"
"10191","","via cilea, 120","","45.50214240921","9.09457601039172","","","","","Europe/Rome","1"
"10192","","molino dorino m1","","45.504898366019","9.0938949665694","","","","","Europe/Rome","1"
"10193","","via buccinasco via santi","","45.4363832412902","9.1245699582788","","","","","Europe/Rome","1"
"10194","","q.re lodovico il moro","","45.4372852189044","9.12315495368529","","","","","Europe/Rome","1"
"10195","","lorenteggio","","45.4437861051681","9.11556001516302","","","","","Europe/Rome","1"
"10196","","molinetto di lorenteggio","","45.4429201452445","9.11607601962443","","","","","Europe/Rome","1"
"10197","","lorenteggio","","45.4433411158739","9.11619107369312","","","","","Europe/Rome","1"
"10199","","via gonin via m. di lorenteggio","","45.4409311663186","9.11875000342125","","","","","Europe/Rome","1"
"10200","","via gonin via m. di lorenteggio","","45.4410641737632","9.11884201217706","","","","","Europe/Rome","1"
"10201","","via lorenteggio via bisceglie","","45.445098119692","9.12124300280358","","","","","Europe/Rome","2"
"10202","","via lorenteggio via bisceglie","","45.4451351239052","9.12045994207697","","","","","Europe/Rome","2"
"10203","","via bisceglie via bensi","","45.4476610835668","9.12035294680892","","","","","Europe/Rome","1"
"10204","","via gonin via giordani","","45.4424781741286","9.12352397870908","","","","","Europe/Rome","1"
"10205","","via gonin via giordani","","45.4426901368814","9.12383496202176","","","","","Europe/Rome","1"
"10206","","via lucca, 28","","45.4553549742238","9.11021002340847","","","","","Europe/Rome","1"
"10207","","via lucca, 28","","45.455308974891","9.11045603415163","","","","","Europe/Rome","1"
"10208","","bisceglie m1 (via lucca)","","45.4557339835693","9.11289499472232","","","","","Europe/Rome","1"
"10209","","bisceglie m1 (via lucca)","","45.4557529906773","9.11237303473569","","","","","Europe/Rome","1"
"10210","","bisceglie m1","","45.455038987859","9.1125389913326","","","","","Europe/Rome","1"
"10211","","bisceglie m1","","45.4552419968318","9.11214601394273","","","","","Europe/Rome","1"
"10212","","via zurigo via carozzi","","45.4561839926126","9.11716297372797","","","","","Europe/Rome","1"
"10213","","via bisceglie via ciconi","","45.4523193822123","9.11720851457838","","","","","Europe/Rome","1"
"10214","","via bisceglie via ciconi","","45.4523800398285","9.11751499671102","","","","","Europe/Rome","1"
"10215","","via zurigo via carozzi","","45.4566249866672","9.11806493636785","","","","","Europe/Rome","1"
"10216","","via inganni via passero","","45.4556680009501","9.12346589629492","","","","","Europe/Rome","1"
"10217","","via inganni via passero","","45.4557719880074","9.12296590310112","","","","","Europe/Rome","1"
"10218","","via viterbo via lucca","","45.457013968797","9.1120369824261","","","","","Europe/Rome","1"
"10219","","via viterbo via lucca","","45.4569999687015","9.11254799551391","","","","","Europe/Rome","1"
"10223","","via f.ze armate via osteno","","45.4603019479445","9.11371100650581","","","","","Europe/Rome","1"
"10224","","via olivieri, 12","","45.4633569173117","9.11411394146885","","","","","Europe/Rome","1"
"10227","","via f.ze armate via osteno","","45.4602159127412","9.11429895193753","","","","","Europe/Rome","1"
"10228","","via olivieri via f.ze armate","","45.4613599283621","9.1151069818209","","","","","Europe/Rome","1"
"10229","","via f.ze armate via olivieri","","45.4602139527449","9.11602490931702","","","","","Europe/Rome","2"
"10230","","via f.ze armate via olivieri","","45.460654912209","9.11657195494444","","","","","Europe/Rome","2"
"10231","","via f.ze armate via olivieri","","45.460699910379","9.11634991921111","","","","","Europe/Rome","2"
"10232","","via f.ze armate via saint bon","","45.4612689417388","9.11907091829882","","","","","Europe/Rome","2"
"10233","","via saint bon via f.ze armate","","45.4599739709679","9.120822895537","","","","","Europe/Rome","2"
"10234","","via f.ze armate via saint bon","","45.4612019287653","9.11938488192908","","","","","Europe/Rome","2"
"10235","","inganni m1","","45.457521964815","9.1215508872858","","","","","Europe/Rome","1"
"10236","","inganni m1","","45.4572959863577","9.12176386959931","","","","","Europe/Rome","1"
"10237","","inganni m1","","45.4571189706692","9.12230886108236","","","","","Europe/Rome","1"
"10238","","via saint bon via f.ze armate","","45.4603389394149","9.12099886404259","","","","","Europe/Rome","1"
"10239","","inganni m1","","45.4572539840801","9.12262587122405","","","","","Europe/Rome","2"
"10240","","via venegoni via pio ii","","45.4684408357866","9.11143896172395","","","","","Europe/Rome","1"
"10242","","via marx via cannizzaro","","45.4742347667944","9.10954397518893","","","","","Europe/Rome","1"
"10243","","via novara via s. elena","","45.4757277210901","9.11105195053648","","","","","Europe/Rome","1"
"10244","","via novara via s. elena","","45.4757417570652","9.1109158803987","","","","","Europe/Rome","1"
"10245","","via venegoni via pio ii","","45.4685258181598","9.11164198320195","","","","","Europe/Rome","1"
"10246","","via pio ii (ospedale san carlo)","","45.4701048247039","9.11269494267517","","","","","Europe/Rome","1"
"10247","","via pio ii (ospedale san carlo)","","45.4702238131604","9.11254189959866","","","","","Europe/Rome","1"
"10250","","ospedale san carlo","","45.4699628280441","9.11574889601561","","","","","Europe/Rome","1"
"10254","","via harar via pinerolo","","45.476118740419","9.11475786688842","","","","","Europe/Rome",""
"10255","","ospedale san carlo","","45.4708072385097","9.11477481076167","","","","","Europe/Rome","1"
"10257","","via s. giusto via ferreri","","45.4718077855379","9.11780289820935","","","","","Europe/Rome","2"
"10259","","via novara via s. giusto","","45.4723447943879","9.11818580270933","","","","","Europe/Rome","2"
"10261","","via novara via s. giusto","","45.4725008212326","9.11946684918025","","","","","Europe/Rome","2"
"10265","","via novara via fleming","","45.4704188634326","9.12347480247007","","","","","Europe/Rome","1"
"10274","","via ippodromo via patroclo","","45.4851206563944","9.11926478513117","","","","","Europe/Rome","2"
"10275","","via ippodromo via diomede","","45.4858486566765","9.12443473065371","","","","","Europe/Rome","2"
"10276","","via ippodromo via diomede","","45.4859866661988","9.12414168486918","","","","","Europe/Rome","2"
"10277","","via betti, 99","","45.4943745467715","9.10921082514872","","","","","Europe/Rome","2"
"10278","","via betti, 99","","45.4940465579132","9.10907384036053","","","","","Europe/Rome","2"
"10279","","via betti, 44","","45.4923975820612","9.11142183961","","","","","Europe/Rome","2"
"10280","","via betti, 44","","45.4925685759651","9.11123184620232","","","","","Europe/Rome","2"
"10281","","via cechov via betti","","45.4943605602936","9.11418775509794","","","","","Europe/Rome","1"
"10282","","via cechov via betti","","45.4931625615723","9.1151707701041","","","","","Europe/Rome","1"
"10283","","via cechov via betti","","45.4930505476624","9.11491778769328","","","","","Europe/Rome","2"
"10284","","via cechov via betti","","45.4940135709706","9.11519276261751","","","","","Europe/Rome","1"
"10285","","via omodeo via cechov","","45.4925435664085","9.11792673050967","","","","","Europe/Rome","2"
"10286","","via omodeo via cechov","","45.4923995818996","9.11787672476501","","","","","Europe/Rome","2"
"10288","","via cechov via natta","","45.4895936233957","9.11967873940881","","","","","Europe/Rome","1"
"10290","","uruguay m1","","45.4934565589293","9.11992071120874","","","","","Europe/Rome","1"
"10291","","uruguay m1","","45.4935045600791","9.12044569209477","","","","","Europe/Rome","1"
"10292","","via quarenghi via appennini","","45.4988204909134","9.11038376702979","","","","","Europe/Rome","2"
"10294","","bonola m1","","45.4961605217144","9.11081182811507","","","","","Europe/Rome","2"
"10295","","via quarenghi (centro commerciale)","","45.4973005204471","9.11366375181947","","","","","Europe/Rome","2"
"10296","","via quarenghi (centro commerciale)","","45.4969215154208","9.11420077867115","","","","","Europe/Rome","2"
"10297","","via uruguay, 34","","45.4971525270876","9.11710169699885","","","","","Europe/Rome","2"
"10298","","via uruguay, 34","","45.4971715131113","9.116530753775","","","","","Europe/Rome","2"
"10299","","via uruguay via kant","","45.4968795497747","9.12025270754021","","","","","Europe/Rome","1"
"10300","","via uruguay via kant","","45.4971505294831","9.11981670820387","","","","","Europe/Rome","1"
"10301","","via gallarate via rizzo","","45.5018474603469","9.12054966560336","","","","","Europe/Rome","1"
"10302","","via gallarate via rizzo","","45.5018384558991","9.12068264040406","","","","","Europe/Rome","1"
"10303","","campo 1","","45.50456565521","9.12007174121246","","","","","Europe/Rome","2"
"10304","","campo 61","","45.5041349758972","9.11988404477157","","","","","Europe/Rome","2"
"10305","","p.le cimitero maggiore","","45.5029284804319","9.12139264155983","","","","","Europe/Rome","1"
"10306","","p.le cimitero maggiore","","45.5030884902544","9.12160461845839","","","","","Europe/Rome","2"
"10308","","p.le cimitero maggiore","","45.5032824444863","9.12065262597097","","","","","Europe/Rome","1"
"10309","","p.le cimitero maggiore","","45.5035304548396","9.12079364653921","","","","","Europe/Rome","2"
"10310","","via uruguay via sem benelli","","45.4959315633499","9.12295267081653","","","","","Europe/Rome","1"
"10311","","via uruguay via sem benelli","","45.4957965504841","9.12293068944113","","","","","Europe/Rome","1"
"10312","","v.le de gasperi via grosio","","45.4982415030824","9.12231164921222","","","","","Europe/Rome","2"
"10313","","v.le de gasperi via grosio","","45.4986364902229","9.12192963833847","","","","","Europe/Rome","2"
"10314","","v.le certosa (cimitero  maggiore)","","45.503367447254","9.1221356243195","","","","","Europe/Rome","1"
"10315","","campo 69","","45.5086897373821","9.11066218898644","","","","","Europe/Rome","2"
"10316","","campo 84","","45.508496274382","9.11060266862049","","","","","Europe/Rome","2"
"10317","","campo 73","","45.5077701479947","9.11219653945946","","","","","Europe/Rome","2"
"10322","","campo 13","","45.5057353799983","9.11724241053287","","","","","Europe/Rome","2"
"10323","","roserio (ospedale sacco)","","45.5173373311372","9.11977955197985","","","","","Europe/Rome","2"
"10324","","via lorenteggio via menaggio","","45.446140094923","9.12433793182368","","","","","Europe/Rome","1"
"10326","","via lorenteggio via menaggio","","45.4460461420312","9.12474991699151","","","","","Europe/Rome","1"
"10327","","via l. il moro via s. colombano","","45.4387021862291","9.12531898220723","","","","","Europe/Rome","1"
"10328","","via lorenteggio via inganni","","45.4466251115396","9.12778286508012","","","","","Europe/Rome","1"
"10329","","via l. il moro via merula","","45.4410471810289","9.12933489107455","","","","","Europe/Rome","1"
"10330","","via l. il moro via merula","","45.441054171815","9.12979788247979","","","","","Europe/Rome","1"
"10331","","p.za tirana san cristoforo","","45.4437781525703","9.12875485500217","","","","","Europe/Rome","2"
"10332","","via lorenteggio via inganni","","45.4468841232054","9.1280998984708","","","","","Europe/Rome","1"
"10333","","san cristoforo fs","","45.442678206303","9.13024987666014","","","","","Europe/Rome","1"
"10334","","p.za tirana san cristoforo","","45.4441141730229","9.12996884529427","","","","","Europe/Rome","2"
"10335","","san cristoforo fs","","45.4447261533902","9.13043188166146","","","","","Europe/Rome","1"
"10336","","san cristoforo fs","","45.444699151865","9.13003882922887","","","","","Europe/Rome","1"
"10337","","via giambellino via sanniti","","45.445125140236","9.13173483298613","","","","","Europe/Rome","1"
"10338","","via l. il moro via manfredonia","","45.4428802088597","9.13475376818957","","","","","Europe/Rome","2"
"10339","","via l. il moro via manfredonia","","45.4420852111367","9.13288887357411","","","","","Europe/Rome","2"
"10340","","via giambellino via sanniti","","45.4453671458007","9.13215686008798","","","","","Europe/Rome","1"
"10341","","via giambellino via odazio","","45.4463451485968","9.13514181810024","","","","","Europe/Rome","1"
"10342","","via giambellino via odazio","","45.4460931463901","9.13465879897272","","","","","Europe/Rome","1"
"10343","","via inganni via lucarino","","45.4515880673421","9.12513489165745","","","","","Europe/Rome","1"
"10344","","via inganni via rondine","","45.4534220228409","9.12419090021274","","","","","Europe/Rome","1"
"10345","","via inganni via rondine","","45.4537340443454","9.12447284767182","","","","","Europe/Rome","1"
"10346","","via inganni via lucarino","","45.4516510498223","9.12555886268508","","","","","Europe/Rome","2"
"10347","","via inganni via val bavona","","45.4483860846147","9.12685685814331","","","","","Europe/Rome","2"
"10348","","via inganni via val bavona","","45.4486010834465","9.12718086377993","","","","","Europe/Rome","1"
"10349","","via dei ciclamini via delle orchidee","","45.4560790046099","9.12769584632967","","","","","Europe/Rome","1"
"10350","","via lorenteggio via inganni","","45.4468181160252","9.12643588383446","","","","","Europe/Rome","1"
"10351","","via lorenteggio via inganni","","45.4472501352072","9.12853986672511","","","","","Europe/Rome","1"
"10352","","via cascina corba via degli astri","","45.4511220688518","9.12644985089402","","","","","Europe/Rome","1"
"10353","","via dei ciclamini via degli anemoni","","45.4547460316877","9.12851181779611","","","","","Europe/Rome","1"
"10356","","via dei giacinti via dei giaggioli","","45.4503680681227","9.13126882206178","","","","","Europe/Rome","1"
